"X","cell_ID","dataset.suffix","cell_centroid_x","cell_centroid_y","Area","nucleus_centroid_x","nucleus_centroid_y","nucleus_area","z_level","radius"
298182,3072247926,1,1593.13220214844,1428.13012695312,36.2604700662196,1593.16198730469,1428.13391113281,26.7325009703636,12,3.39736163805814
298183,3072258633,1,1603.44152832031,1429.83471679688,33.7317199744284,1603.20666503906,1429.4658203125,21.9007820449769,12,3.27675753540658
298184,3072265125,1,1582.40185546875,1429.82995605469,43.3500015735626,1582.49084472656,1429.69921875,30.751407366246,12,3.71466473143242
298185,3072269687,1,1609.10144042969,1429.689453125,30.390157353133,1609.40649414062,1429.60205078125,20.9073445089161,12,3.11022306727078
298186,3072276539,1,1641.57250976562,1511.09143066406,28.9000010490417,1642.23486328125,1511.80859375,11.4245316646993,12,3.03301105250738
298187,3072279107,1,1642.95690917969,1463.05395507812,30.751407366246,1643.06518554688,1462.98266601562,21.8104695416987,12,3.12865418011341
298189,3072280049,1,1632.25244140625,1565.54138183594,32.0609386637807,1632.53955078125,1565.90478515625,20.9525007605553,12,3.1945756740158
298190,3072300673,1,1613.75354003906,1565.73364257812,48.7687517702579,1613.37927246094,1566.08227539062,26.5970322154462,12,3.93999693214555
298191,3072305736,1,1607.41723632812,1565.65795898438,23.345782097429,1607.08532714844,1566.02783203125,14.9015630409122,12,2.72602150437303
298192,3072318554,1,1586.70593261719,1565.70690917969,31.6545323990285,1586.38513183594,1566.20922851562,18.1979694105685,12,3.17426378946928
298193,3072331844,1,1599.15515136719,1565.7099609375,47.730157982558,1599.30590820312,1565.7421875,31.2932823859155,12,3.89781748610198
298194,3072343443,1,1626.16088867188,1567.66528320312,27.0485947318375,1626.97314453125,1567.6669921875,12.4179692007601,12,2.93425205299795
298195,3072347070,1,1591.8837890625,1568.15710449219,24.6553133949637,1591.03369140625,1568.52819824219,12.7792192138731,12,2.80143356169241
298196,3072355971,1,1604.81848144531,1569.11975097656,32.1512511670589,1604.75903320312,1568.88818359375,23.0748445875943,12,3.19907191223533
298197,3072378459,1,1613.8349609375,1570.15502929688,33.9123449809849,1612.81652832031,1570.18444824219,19.9139069728553,12,3.28551893482944
298198,3072393566,1,1634.16064453125,1570.6337890625,40.1890639588237,1633.8134765625,1569.86657714844,21.4943757802248,12,3.57667113033422
298199,3072401098,1,1587.82360839844,1570.48986816406,21.22343827039,1587.90478515625,1570.490234375,19.4623444564641,12,2.59915952189868
298200,3072402100,1,1598.865234375,1571.59265136719,32.0157824121416,1598.98071289062,1571.82153320312,21.6298445351422,15,3.19232518013027
298201,3072421175,1,1582.23400878906,1571.78112792969,38.2925013899803,1582.55773925781,1571.55407714844,27.1840634867549,12,3.49125790498744
298203,3072433464,1,1608.91076660156,1573.14172363281,15.1273442991078,1609.01647949219,1573.18212890625,10.4310941286385,12,2.19435257926159
298205,3072445901,1,1612.89025878906,1573.80041503906,16.978750616312,1612.75439453125,1573.49438476562,12.5985942073166,12,2.32475895013252
298206,3072464107,1,1626.83129882812,1572.76916503906,61.864064745605,1627.14733886719,1572.22875976562,25.6487509310246,12,4.43756052443684
298207,3072470241,1,1594.33117675781,1573.67175292969,22.3071883097291,1594.11108398438,1573.70666503906,12.9146879687905,15,2.66469483655263
298208,3072481515,1,1617.73034667969,1573.4951171875,21.7653132900596,1616.46032714844,1574.54187011719,5.82515646144748,12,2.63213115100927
298209,3072481679,1,1625.98803710938,1577.92272949219,38.879532661289,1624.25085449219,1576.46240234375,6.77343774586916,15,3.51791694277933
298210,3072488635,1,1586.76599121094,1575.39794921875,25.6487509310246,1586.76586914062,1575.35766601562,21.6750007867813,12,2.85731534654662
298211,3072499391,1,1605.78125,1576.95056152344,41.0470327399671,1605.841796875,1576.4599609375,28.1775010228157,12,3.61464746823826
298212,3072502116,1,1599.35083007812,1576.67517089844,23.6167196072638,1599.2421875,1576.62414550781,17.6560943908989,12,2.74179418086454
298213,3072531335,1,1636.07446289062,1578.05322265625,108.013753920794,1636.42565917969,1577.28503417969,18.1076569072902,12,5.86360347540757
298214,3072544109,1,1619.35131835938,1576.94372558594,28.629063539207,1618.95104980469,1577.83666992188,18.4689069204032,12,3.01876033442761
298215,3072557794,1,1612.97143554688,1579.015625,38.0215638801455,1613.37561035156,1578.93786621094,24.0682821236551,15,3.47888483155434
298216,3072569117,1,1590.42065429688,1579.17443847656,35.357345033437,1590.39270019531,1579.26525878906,25.5132821761072,12,3.35478650190356
298217,3072575515,1,1607.84997558594,1581.40185546875,20.2300007343292,1608.10473632812,1580.71545410156,6.1864064745605,12,2.53759910766897
298218,3072576474,1,1583.802734375,1579.47436523438,28.9000010490417,1584.18127441406,1579.40063476562,18.9204694367945,12,3.03301105250738
298219,3072599466,1,1601.16833496094,1580.64233398438,12.7792192138731,1600.69323730469,1580.87219238281,6.23156272619963,15,2.01686683087547
298220,3072610358,1,1595.98095703125,1580.51586914062,34.8154700137675,1595.96081542969,1580.29370117188,24.4295321367681,12,3.32898006865729
298221,3072644380,1,1618.85437011719,1581.21337890625,28.3129697777331,1618.09545898438,1581.388671875,19.101094443351,15,3.0020489981803
298222,3072650199,1,1585.49206542969,1583.3369140625,14.9015630409122,1585.45422363281,1583.30139160156,8.6248440630734,12,2.17791524984636
298223,3072655895,1,1624.02453613281,1584.24145507812,68.7278149947524,1620.81140136719,1584.16638183594,21.3137507736683,15,4.67725806094129
298224,3072655901,1,1591.18432617188,1585.6220703125,41.0921889916062,1591.64233398438,1584.6865234375,20.8170320056379,12,3.61663517664707
298225,3072656643,1,1586.37683105469,1586.75048828125,20.3654694892466,1585.708984375,1586.10876464844,8.76031281799078,12,2.54608135675228
